date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
3/15/2020 23:14,TT_Hutch,,1,0,5,"The United States has survived two world wars, countless amounts of “flu type viruses”, the Great Depression, and so many worse things than the Corona Virus. Quit buying out the damn paper products and just wash your dirty ass hands.",,,,1.23933E+18,https://twitter.com/TT_Hutch/status/1239329091691712515
3/15/2020 23:12,lovefromkelsey,,2,0,6,I’ve never been so embarrassed by what a disaster my room is. Between depression and my physical health getting bad it is just a nightmare. But I spent 3 hours and now my bed is cleaned off. Baby steps! I’m determined to make my room less of an anxiety trigger during quarantine.,,,,1.23933E+18,https://twitter.com/lovefromkelsey/status/1239328653986717696
3/15/2020 23:09,AmyParulis,,0,0,1,I have anxiety and depression that I take medication for on a daily basis. The last few days have been a rollercoaster. Whenever things get bad I turn to the mountains to help me. Living in Colorado has really been… https://www.instagram.com/p/B9xa4UDpVFq/?igshid=aky7ap5i6exl …,,,,1.23933E+18,https://twitter.com/AmyParulis/status/1239327773845532674
3/15/2020 23:05,Patiepot27,Backwards_Chic,1,0,1,Just woke up from a 2-hour depression nap,,,,1.23933E+18,https://twitter.com/Patiepot27/status/1239326804890071040
3/15/2020 23:04,FriendAlden,,0,0,0,"Markets are crashing. We’re walking head first into a second world wide depression and I don’t think we can crawl out of this one. It’s over guys, we’re done. #coronapocolypse #StayTheFHome #COVIDー19 #Trump",,,#coronapocolypse #StayTheFHome #COVIDー19 #Trump,1.23933E+18,https://twitter.com/FriendAlden/status/1239326621699657730
3/15/2020 23:04,WizeProphet_,,0,0,1,Daily writing session keep away the depression...,,,,1.23933E+18,https://twitter.com/WizeProphet_/status/1239326601826971651
3/15/2020 23:04,Blacfrankbarone,,0,0,1,This depression is kicking my ass!!!,,,,1.23933E+18,https://twitter.com/Blacfrankbarone/status/1239326587687849985
3/15/2020 23:02,JasonSpringfie1,,1,0,3,Depression has kicked in... didn’t realize I’d miss sports this much,,,,1.23933E+18,https://twitter.com/JasonSpringfie1/status/1239326166114357250
3/15/2020 23:00,stevebward,KevinDalby,1,0,0,And the results of another Great Depression?,,,,1.23933E+18,https://twitter.com/stevebward/status/1239325705885880320
3/15/2020 22:58,john_bingman,AAARPGodess,0,0,0,Like the depression... scary...,,,,1.23933E+18,https://twitter.com/john_bingman/status/1239325054590226437
3/15/2020 22:56,_alexachristian,,0,0,0,"If you want to enter a whole new level of worry/confusion/depression about #COVIDー19, pour a drink, turn on the news and watch the world burn.pic.twitter.com/YDDbP8f00f",,,#COVIDー19,1.23932E+18,https://twitter.com/_alexachristian/status/1239324552024297472
3/15/2020 22:48,MillardFillmor1,Huscoon,1,0,0,"This is on the magnitude of Great Depression level shit. We are in La La Land here. This is on a whole other level in terms of human suffering and economic instability. Sooner we realize it, the better we can cope with it.",,,,1.23932E+18,https://twitter.com/MillardFillmor1/status/1239322569431371776
3/15/2020 22:46,ManicMillie27,,1,0,0,And for those who read this and may judge me for whining. I have severe depression and work is my only social interaction. The more I’m alone the worse my depression gets. I just got out of a rough patch and I’m afraid I’m going to relapse. #MentalHealth #depression,,,#MentalHealth #depression,1.23932E+18,https://twitter.com/ManicMillie27/status/1239322048318574593
3/15/2020 22:45,k_wubzz,kyantewilson,2,7,47,me when someone walks into my room after a month long depression episode https://twitter.com/kyantewilson/status/1239320917169197057 …,,,,1.23932E+18,https://twitter.com/k_wubzz/status/1239321879753572352
3/15/2020 22:42,nw3,NorthmanTrader,0,0,4,"Yeah it’s confusing why people think we’re not in a recession. We’re staring at a depression. Are these the same people that say there’s no inflation (ignoring housing, tuition, healthcare)?",,,,1.23932E+18,https://twitter.com/nw3/status/1239320996043272192
3/15/2020 22:42,ScottDFricano,inteldotwav,0,1,0,"@inteldotwav Always Remember: The #StockMarket crash of 1920s did NOT cause the #depression , it was caused by the #GreatDepression. #markets #DJIA #NYSEhttps://twitter.com/inteldotwav/status/1239315020825210880 …",,@inteldotwav,#StockMarket #depression #GreatDepression #markets #DJIA #NYSEhttps,1.23932E+18,https://twitter.com/ScottDFricano/status/1239320983393177600
3/15/2020 22:37,Taylorwaaaa,,1,0,0,I suffer from depression and anxiety and dick helps. Why can’t my psychiatrist prescribe that? Much more affordable and accessible.,,,,1.23932E+18,https://twitter.com/Taylorwaaaa/status/1239319913594052609
3/15/2020 22:37,michaelbikales,business,0,2,4,Hopefully recession and not a depression.,,,,1.23932E+18,https://twitter.com/michaelbikales/status/1239319789333549056
3/15/2020 22:34,MiaStJohnBoxer,,6,23,73,"Tune in 3/16, 7am-8am LIVE on @VoiceAmVariety “In The Ring W/ Mia” https://www.voiceamerica.com/episode/122316/in-the-ring-030920 … If u miss the live portion, listen later on podcast! I’ll be talking about my fight w/ #anxiety #depression & #addiction Special guest @LaurenceRifkin on mentalhealth & oral hygienepic.twitter.com/7MCEVkf0TQ",,@VoiceAmVariety @LaurenceRifkin,#anxiety #depression #addiction,1.23932E+18,https://twitter.com/MiaStJohnBoxer/status/1239319192462954496
3/15/2020 22:31,CrysTizle,,2,0,3,"I am typically a very positive person. I do not live with depression on a regular basis, but damn. I am straight up not having a good time. Would love some good vibes & happiness tips",,,,1.23932E+18,https://twitter.com/CrysTizle/status/1239318380127059968
3/15/2020 22:27,iguerin,,1,1,2,"Many of these precautions to flattening the arc of the virus’s spread revolve around isolationism. It works, but it also wreaks havoc on the mind. Loneliness can become sadness. Sadness can become depression. In some people, it happens faster than others.",,,,1.23932E+18,https://twitter.com/iguerin/status/1239317359942414342
3/15/2020 22:25,CrysTizle,,1,0,3,"This isn’t to seek attention or sympathy, but I’m curious of ways to combat depression? With the COVID pandemic continuing to escalate, I’ve become concerned about our wedding coming up next month & my bachelorette party next weekend. Remaining optimistic is rather challenging",,,,1.23932E+18,https://twitter.com/CrysTizle/status/1239316754599469057
3/15/2020 22:24,357TradingCo,,0,0,0,Oooopps ...Recession or Depression? pic.twitter.com/YYEDhSX2F5,,,,1.23932E+18,https://twitter.com/357TradingCo/status/1239316620553658369
3/15/2020 22:20,keswick1,,0,0,0,#JoeBiden2020 In 2008 we were in a Great Recession. In some states depression. People were losing their homes. It was a lot worse than the government admitted( this seems to be universal). The Obama administration put economic tools into place that ultimately helped us recover.,,,#JoeBiden2020,1.23932E+18,https://twitter.com/keswick1/status/1239315546228826113
3/15/2020 22:17,chasegatling2,,0,2,0,Bru I’m in a deep sex depression,,,,1.23931E+18,https://twitter.com/chasegatling2/status/1239314704230686722
3/15/2020 22:10,dak997,CGRTeams,0,0,0,"If you ever watch the history of the hot dog, you’ll see it is very much a sandwich. A delicacy during the Great Depression.",,,,1.23931E+18,https://twitter.com/dak997/status/1239313032154578952
3/15/2020 22:09,Psycheek,KatyTurNBC,0,0,0,3 months...or we will be looking at a depression,,,,1.23931E+18,https://twitter.com/Psycheek/status/1239312830324768771
3/15/2020 22:08,charmayander,,1,0,6,i can’t even bake my depression bread bc all the stores are cleared out pic.twitter.com/HLX8gj8Dp9,,,,1.23931E+18,https://twitter.com/charmayander/status/1239312487020986370
3/15/2020 22:07,danspar,janewells,0,0,0,This is going to be a momentous world time out-a definitive change in society. I never understood why my dad was so stodgy and paranoid about buying things. He was a child of the Great Depression. Now I understand.,,,,1.23931E+18,https://twitter.com/danspar/status/1239312324558589952
3/15/2020 22:03,ArleneGilchris2,sues3jewels,0,0,1,"my elderly clients said they were children during the depression, people had to use newspaper cause they had no money to buy t. paper, I think I’ll google it & see when it was first used.",,,,1.23931E+18,https://twitter.com/ArleneGilchris2/status/1239311183896772612
3/15/2020 22:02,SpoonieSwift91,frozetoe,0,0,0,Also we should FaceTime together soon I miss you hella much and my anxiety/depression/ptsd is reallll and I could use a distractions,,,,1.23931E+18,https://twitter.com/SpoonieSwift91/status/1239311029571596293
3/15/2020 22:00,asuttonsurprise,,0,1,10,suffering from depression suckssss. knowing something is wrong and the reasons you’re sad but not being able to do anything to control it.,,,,1.23931E+18,https://twitter.com/asuttonsurprise/status/1239310429106638848
3/15/2020 21:49,VeryRareJC,,1,0,0,Straight depression thinking bout no march madness @JakesNext,,@JakesNext,,1.23931E+18,https://twitter.com/VeryRareJC/status/1239307841355288577
3/15/2020 21:49,pinewoodsdojo,MizQue,0,1,2,Manic depression is a frustrating mess https://m.youtube.com/watch?v=Ll7w7Q1uIAk …,,,,1.23931E+18,https://twitter.com/pinewoodsdojo/status/1239307765887250435
3/15/2020 21:48,realtonysmith,DavidRadcliff,2,0,0,What if the “preservation of capital” keeps businesses afloat and prevents deaths of despair that would result from a global depression?,,,,1.23931E+18,https://twitter.com/realtonysmith/status/1239307434755227651
3/15/2020 21:46,Queeno_Cheeno,,0,1,10,"Guys. I promise we ALL have forms of depression, anxiety, fear, mental health downfalls. PLEASE stop playing victim to these things. There’s a way to raise awareness without always needing pity... And yes bitches. I have anxiety, go the therapy every wednesday, & struggle too.",,,,1.23931E+18,https://twitter.com/Queeno_Cheeno/status/1239306993715892224
3/15/2020 21:41,michaelbikales,thehill,0,1,0,Hope for a recession not for a depression.,,,,1.23931E+18,https://twitter.com/michaelbikales/status/1239305772112191494
3/15/2020 21:37,codegumbo,,0,0,0,It’s good to see that we’re progressing through the various stages of grief on Twitter re the #coronavirus Seeing lots of depression and anger posts.,,,#coronavirus,1.2393E+18,https://twitter.com/codegumbo/status/1239304833573715973
3/15/2020 21:35,michaelbikales,tackettdc,0,0,0,"Yes, hope for a recession and not a depression.",,,,1.2393E+18,https://twitter.com/michaelbikales/status/1239304315044585472
3/15/2020 21:31,rjurney,adamnash,1,0,0,"How about a few months off, Adam? Depression?",,,,1.2393E+18,https://twitter.com/rjurney/status/1239303131244056576
3/15/2020 21:30,michaelbikales,nypost,0,0,1,"Hope for a recession, and not a depression.",,,,1.2393E+18,https://twitter.com/michaelbikales/status/1239302927933718528
3/15/2020 21:27,Demented_Music,tisoki,0,0,2,Anger and depression!,,,,1.2393E+18,https://twitter.com/Demented_Music/status/1239302130885742592
3/15/2020 21:26,SeanSmyph,,0,0,2,I used to read about the Great Depression in the history books and think “man what a rough time to be alive”. I don’t think I ever fully comprehended that there were actual people living through that. Thanks 2020.,,,,1.2393E+18,https://twitter.com/SeanSmyph/status/1239302030126190594
3/15/2020 21:24,ballofenergy91,,0,0,0,“Celebrating the Roaring 20s on NYE really threw us back into the Great Depression ”,,,,1.2393E+18,https://twitter.com/ballofenergy91/status/1239301405778808832
3/15/2020 21:20,stevebward,jewilbe,2,0,1,"Ok. But is that based upon real illness or panic? You want to see panic? Imagine this generation in a worldwide depression. No savings, no skills to even grow a garden. Everyone afraid of their neighbors. The result of the panic is more serious than the virus.",,,,1.2393E+18,https://twitter.com/stevebward/status/1239300533338484738
3/15/2020 21:20,jemcadoo,,0,0,0,if everybody stay in & stop buying stuff they saying we may go into another Depression,,,,1.2393E+18,https://twitter.com/jemcadoo/status/1239300425200926725
3/15/2020 21:19,JessB_KeenQueen,IssaRae,0,0,1,"This man is a God-send! Inner Engineering is where it's at - cure depression, anxiety, addiction, relationship woes whatever you need!! https://www.youtube.com/user/JS2682 https://twitter.com/IssaRae/status/1239276450760425475 …",,,,1.2393E+18,https://twitter.com/JessB_KeenQueen/status/1239300315670814725
3/15/2020 21:17,SavageRampage,,0,0,3,"Hey, depression ftw guys I've been ""socially isolating"" for 15 years!",,,,1.2393E+18,https://twitter.com/SavageRampage/status/1239299758793068547
3/15/2020 21:16,GantMichael,keithboykin,0,0,1,Y'all ready for the 2021 Depression? https://twitter.com/keithboykin/status/1239295971391045632 …,,,,1.2393E+18,https://twitter.com/GantMichael/status/1239299331724902405
3/15/2020 21:15,stevenpmillies,,0,0,3,"In a sane world, sane people would have learned enough from the last worst shock since the Great Depression to have built a stronger economy. Instead we got tax cuts & short-term thinking. This isn't #Trump. This is what America is.pic.twitter.com/KzZblukYAj",,,#Trump,1.2393E+18,https://twitter.com/stevenpmillies/status/1239299262816673797
3/15/2020 21:13,cvarley1734,TheDomino,0,0,0,*Depression* fixed it for you,,,,1.2393E+18,https://twitter.com/cvarley1734/status/1239298800931557388
3/15/2020 21:11,depressionpress,,0,0,0,"Every few months, @kjameshenderson pulls this out of the flat file, adds a color and tries to decide if it is “finished” Currently 23x17, archival photo print + ink // shot at @NeonMuseum 2015 @Depression Press https://www.instagram.com/p/B9xNX9CBuOV/?igshid=1ozhn7r0rpvzl …",,@kjameshenderson @NeonMuseum @Depression,,1.2393E+18,https://twitter.com/depressionpress/status/1239298071839690752
3/15/2020 21:08,michaelbikales,tackettdc,0,0,2,Hope for a recession and not a depression.,,,,1.2393E+18,https://twitter.com/michaelbikales/status/1239297447983116288
3/15/2020 21:07,mrshallieross,,0,0,44,"Something on my heart right now...all the students our counselors serve every single day. So many kids come through those doors dealing with anxiety, depression, and other mental health needs. Will they still get the support they need? Show extra love right now.",,,,1.2393E+18,https://twitter.com/mrshallieross/status/1239297306836512769
3/15/2020 21:07,michaelbikales,AP,1,2,5,Hope for a recession and not a depression.,,,,1.2393E+18,https://twitter.com/michaelbikales/status/1239297290210336772
3/15/2020 21:06,susanmather4,coolcatteacher,0,0,0,"Isolated people are prone to depression, ill health, anxiety. Online focus? 1. self-care tips. prayer & meditation, yoga/stretching, group peer counseling (12-step model), connection via phone trees. Educate. Entertain. Inspiration. ie Community-building. https://twitter.com/coolcatteacher/status/1236778400418861057 …",,,,1.2393E+18,https://twitter.com/susanmather4/status/1239296875993300992
3/15/2020 20:58,jposhaughnessy,,1,3,37,"15/ loss of confidence in almost everything. It's what caused the run on the banks in the Great Depression and similar irrational behavior in the financial crisis of 2008-09. And these acts of desperation ADD to the crisis, they never alleviate it. So I think we should be",,,,1.23929E+18,https://twitter.com/jposhaughnessy/status/1239294923406524419
3/15/2020 20:57,phillipmturner,,0,0,0,"After this is over, wondering if this generation will keep 2-4 weeks of food on hand forever, like Great Depression generation keeping cash under their mattresses #coronavirus",,,#coronavirus,1.23929E+18,https://twitter.com/phillipmturner/status/1239294622167334912
3/15/2020 20:53,the_phantom0288,PlayGirlAsi,0,0,0,Depression is a thing it can be more dangerous than any Virus and can lead to suicidal thoughts.,,,,1.23929E+18,https://twitter.com/the_phantom0288/status/1239293682764873729
3/15/2020 20:53,KeithMcLean3,,1,0,1,How are people with anxiety and/or depression holding up with this latest turn? I've so many impossible tasks right now.,,,,1.23929E+18,https://twitter.com/KeithMcLean3/status/1239293680193695744
3/15/2020 20:52,iucoleman,,0,0,1,The fact I am not getting ready for Selection Sunday puts me in a deep depression #iubb,,,#iubb,1.23929E+18,https://twitter.com/iucoleman/status/1239293529718960134
3/15/2020 20:50,dj_dotJPEG,tisoki,0,0,0,Depression & Anger,,,,1.23929E+18,https://twitter.com/dj_dotJPEG/status/1239293005527265280
3/15/2020 20:47,ews32708,Helene731,2,1,2,Even if it pushes us into a depression. I guarantee more people will die in NY due to Cuomo’s No-bail law than Covid-19.,,,,1.23929E+18,https://twitter.com/ews32708/status/1239292108189716482
3/15/2020 20:45,MSPathletics,Ace9514,0,0,0,"I’ve never talked to Josh, but I’d imagine his struggle with depression would have been easier if the NFL didn’t stop taking away his job because they didn’t agree with his self-medication methods.",,,,1.23929E+18,https://twitter.com/MSPathletics/status/1239291547742502912
3/15/2020 20:42,MarquesMcHaffie,thehill,0,0,7,I feel like I’m living in the Great Depression. https://twitter.com/thehill/status/1239278968496414728 …,,,,1.23929E+18,https://twitter.com/MarquesMcHaffie/status/1239290891128524801
3/15/2020 20:41,grumpyputa,,0,1,4,Will COVID-19 or my depression kill me first? Stay tuned to find out!,,,,1.23929E+18,https://twitter.com/grumpyputa/status/1239290571677741060
3/15/2020 20:40,JacobMiller033,,1,0,1,"This whole social distancing thing is a double edged sword for me. Either I stay inside all the time and go stir crazy (which is extra bad for me what with my depression and probably anxiety), or I go out and possibly get sick and make other people sick. I can’t win.",,,,1.23929E+18,https://twitter.com/JacobMiller033/status/1239290372196614144
3/15/2020 20:26,RJ24Terp,JonHeyman,0,0,0,I'm going to need Zoloft to conquer my depression of no sports https://twitter.com/JonHeyman/status/1239282292687802378 …,,,,1.23929E+18,https://twitter.com/RJ24Terp/status/1239286906690719744
3/15/2020 20:25,ews32708,WalshFreedom,6,0,5,Politicians and Governors in particular learned they get better poll numbers when they can sensationalize a crisis and then appear in hourly press conferences acting like they are taking charge. Meanwhile they will put us into a depression over it.,,,,1.23929E+18,https://twitter.com/ews32708/status/1239286560018837507
3/15/2020 20:20,happyflowerbaby,,1,0,6,okay so i’m a chronic work hater. i don’t know why i just am (probably something to do with my depression and anxiety but that’s not an excuse). i’m not proud of quitting as many jobs as i have and generally i don’t give a shit about the companies i work for.,,,,1.23929E+18,https://twitter.com/happyflowerbaby/status/1239285385349521411
3/15/2020 20:19,SjSrwillis06,LunarSaturn,1,0,2,Yeah it was a blast!!!! I’m in a severe depression now!!!,,,,1.23929E+18,https://twitter.com/SjSrwillis06/status/1239285086064914432
3/15/2020 20:13,chrisbrit1789,,1,0,4,"It’s been a day of #anxiety and #depression, so @catturd2 spam will follow. It cheers me greatly. If it is too much, block me.",,@catturd2,#anxiety #depression,1.23928E+18,https://twitter.com/chrisbrit1789/status/1239283631509643266
3/15/2020 20:12,SjSrwillis06,,32,0,34,I’m in such a depression that I’m not able to come out of!!! So I’m sorry I’m not any fun today I. I’m not sure I’ll come out of it either bcz everytime I turn around something else shitty happens!!!! I’m about to just give up all together!!!! pic.twitter.com/I1GbpORFTF,,,,1.23928E+18,https://twitter.com/SjSrwillis06/status/1239283265179181056
3/15/2020 20:11,Feardis11,iamvandal617,0,0,0,"This is called like for the wealthy who have a troubling time, “depression”, but the unwealthy’s troubling time, “economic failure”",,,,1.23928E+18,https://twitter.com/Feardis11/status/1239283045825425409
3/15/2020 20:03,hotshot70,,0,0,1,"I am not watching ANY news media anymore. They have helped to cause panic over Coronavirus, which in comparison to H1N1 is far less deadly. I suggest all quit watching these shows unless absolutely necessary. I have issues with depression. Shame on media!",,,,1.23928E+18,https://twitter.com/hotshot70/status/1239281154282356736
3/15/2020 20:03,sam_p0415,kevino25_,1,0,0,The depression,,,,1.23928E+18,https://twitter.com/sam_p0415/status/1239281113127948288
3/15/2020 20:02,JaseIntheHole,,2,0,3,"I just put 13 cubic feet, nearly 2000 lbs, of stone in a depression in my backyard and wrapped it in fabric. It looks like I haven’t done anything.",,,,1.23928E+18,https://twitter.com/JaseIntheHole/status/1239280857766137856
3/15/2020 19:58,richardspiegel_,,1,0,1,Feels good having my anxiety and depression under control,,,,1.23928E+18,https://twitter.com/richardspiegel_/status/1239279714214146048
3/15/2020 19:56,Marric0,,1,1,0,PSA you can put yourself into a deep depression by sitting around the house all day smoking weed and/or drinking.,,,,1.23928E+18,https://twitter.com/Marric0/status/1239279380448325633
3/15/2020 19:56,SammyJewBear,,0,0,22,"Many of you may not know but I have been going through depression/anxiety over the last 3 years. The best way to get out of this cycle is to talk to your core and seek help. Putting on mask won’t help, your loved more than you know",,,,1.23928E+18,https://twitter.com/SammyJewBear/status/1239279359283720192
3/15/2020 19:56,elaine_schultz1,Tegytwont,1,0,0,I did it on Friday and i think it cured my depression,,,,1.23928E+18,https://twitter.com/elaine_schultz1/status/1239279292363821061
3/15/2020 19:54,GrassyNol,,0,0,2,"depression has been training me to not leave my apartment all my life, this is my time to shine",,,,1.23928E+18,https://twitter.com/GrassyNol/status/1239278709682499584
3/15/2020 19:44,zerocollusion,realDonaldTrump,0,0,0,Let’s not forget upon their exit Republicans handed Brock a diaper full of shit meaning a freaking depression and out of control wars. But he made no excuse and took on flu along with everything else. Plus he didn’t have the support of Congress they wanted him to fail & he didn’t https://twitter.com/realDonaldTrump/status/1239235411463020544 …,,,,1.23928E+18,https://twitter.com/zerocollusion/status/1239276222477041664
3/15/2020 19:40,raceene,ericrescue,0,1,0,I do have rage issues..my doctor calls it intermittent explosive disorder...I also have ADHD and major depression...lol.Sometimes i feel like I could kill somebody but and then i would probably get terribly depressed Afterwards lmao. Still care to make fun? Oh im also a hacker.,,,,1.23928E+18,https://twitter.com/raceene/status/1239275256159899657
3/15/2020 19:40,_NathanDavid,,1,0,8,Being a boring normal suburban dad who loves his wife and kids sounds fun until I realize I would probably just spiral into depression and eventually lose my mind. Sooo I’m okay with where I am for awhile,,,,1.23928E+18,https://twitter.com/_NathanDavid/status/1239275181354303488
3/15/2020 19:38,kat_castillo14,,0,0,0,Jeez this depression b KICKINg my ass,,,,1.23927E+18,https://twitter.com/kat_castillo14/status/1239274678579068928
3/15/2020 19:37,Duke63,GoodmanHoops,0,0,0,You must be in a state of depression? I know it’s really weird for me as a fan.,,,,1.23927E+18,https://twitter.com/Duke63/status/1239274601554817024
3/15/2020 19:37,everwood_lynn,,1,0,0,"How do you know if your Sacral Chakra is blocked? Most importantly, what should you do if it is? Blocked Sacral Chakra: • Shame and guilt • Lack of creativity and energy • Isolation and depression • Low self-esteem",,,,1.23927E+18,https://twitter.com/everwood_lynn/status/1239274564720513025
3/15/2020 19:36,YUNGEM0,,0,5,6,depression finna eat us all up during this quarantine,,,,1.23927E+18,https://twitter.com/YUNGEM0/status/1239274369425092608
3/15/2020 19:36,DianaDDrumm,,2,0,7,"Fell into a bit of cabin depression yesterday, and Goodfellas at 1 AM jolted me right out. pic.twitter.com/IhHazXQM70",,,,1.23927E+18,https://twitter.com/DianaDDrumm/status/1239274299980165123
3/15/2020 19:35,jaypeesus,,0,0,0,don’t fall into the temptations of depression,,,,1.23927E+18,https://twitter.com/jaypeesus/status/1239274072091000832
3/15/2020 19:32,LizSaysOyVey,,0,0,1,Ppl with severe depression are the most protected in this scary time. We been practicing social isolation for years man,,,,1.23927E+18,https://twitter.com/LizSaysOyVey/status/1239273364788658177
3/15/2020 19:19,martinkenner,StephanieKelton,0,0,1,Yes. Direct cash payments to all (with certain income ceiling) only economic solution to helping those with desperately low savings and only way to forestall depression. Helicopter Ben we need you. https://twitter.com/StephanieKelton/status/1239207205913706496 …,,,,1.23927E+18,https://twitter.com/martinkenner/status/1239270087800107008
3/15/2020 19:19,savannahkerr92,,0,0,1,"Anyone who is struggling with depression as social distancing is taking place, please know you are NOT alone. Please reach out to your support system. #coronavirus #SocialDistance",,,#coronavirus #SocialDistance,1.23927E+18,https://twitter.com/savannahkerr92/status/1239269976663457793
3/15/2020 19:12,Bobby__Quezada,JasonRedmanWW,0,0,0,Veteran suicide needs a better approach. We need Doctors to treat is separate than other patients that suffer with depression and anxiety. A Veterans traumatic experience is not started with the same neurological response as others. So the treatment must be different. https://twitter.com/JasonRedmanWW/status/1239194445053972481 …,,,,1.23927E+18,https://twitter.com/Bobby__Quezada/status/1239268244826943488
3/15/2020 19:04,xaleena914,,0,0,1,This whole social distancing thing is really good for my depression. Thanks Corona,,,,1.23927E+18,https://twitter.com/xaleena914/status/1239266253962960902
3/15/2020 19:00,AdamBosworth27,SportsCenter,0,0,1,March Depression https://twitter.com/SportsCenter/status/1239264387950620674 …,,,,1.23927E+18,https://twitter.com/AdamBosworth27/status/1239265121509277696
