date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
3/15/2020 18:31,Stifmeister_007,,1,1,2,This Canadian weather can be bipolar at times.. Sun is shining so brightly yet its freezing cold pic.twitter.com/Kf7iP9lr6c,,,,1.23926E+18,https://twitter.com/Stifmeister_007/status/1239257825102237696
3/15/2020 18:17,GoPackGoMo,,0,1,5,I really can’t handle this bipolar ass weather here in Chicago. I need the summer here ASAP. This cold weather just ain’t it.,,,,1.23925E+18,https://twitter.com/GoPackGoMo/status/1239254347927691264
3/15/2020 18:02,thecristiangray,,0,0,0,"SUFFERING FROM DEPRESSION? Approach these Antidepressants w/ caution. - MAOI’s - Tricyclics - SNRI’s If you’re undiagnosed bipolar, taking these meds may induce a manic state. Make sure you are cognizant of your mental health #bipolardisorder",,,#bipolardisorder,1.23925E+18,https://twitter.com/thecristiangray/status/1239250756022284291
3/15/2020 17:52,BossRVA,,2,0,8,Ugh. I have no food at home and have to break my social distancing to brave the grocery store. This isn’t how I feel just because of COVID19.... this is an every day emotion as a bipolar introvert.,,,,1.23925E+18,https://twitter.com/BossRVA/status/1239248197329006593
3/15/2020 13:19,Psych_Review,,1,9,15,Bipolar Disorder: A mood disorder in which a person alternates between the hopelessness and lethargy of depression and the overexcited state of mania. pic.twitter.com/tjFFlvk3JB,,,,1.23918E+18,https://twitter.com/Psych_Review/status/1239179378854109184
3/15/2020 11:16,cleary_corey,TonyDIndy,0,0,0,It came in around 60 degrees with sunny skies. It's acting a little bipolar right now.,,,,1.23915E+18,https://twitter.com/cleary_corey/status/1239148567270502401
3/15/2020 8:02,coris403,,0,0,0,I just made a carrot cake at 2 am in the morning. How’s that for bipolar energized behavior? xD,,,,1.2391E+18,https://twitter.com/coris403/status/1239099713825234945
3/15/2020 7:26,666nuns,,0,0,4,"i hate them fact that some nights i feel alone, but i’m not alone, so it’s like bro. why the fuck you so bipolar. chill. i’m just trying to play DMC",,,,1.23909E+18,https://twitter.com/666nuns/status/1239090487383990277
7/28/2020 20:47,GamesRedDeer,,27,172,426,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr,,,,1.28821E+18,https://twitter.com/GamesRedDeer/status/1288214494167158784
3/15/2020 6:18,RMadkin,sandibachom,0,1,2,"I'm happy that strangers are helping you. I wish I could do the same but I'm 73 and taking care of my 87yr old sister and supporting my bipolar daughter, I was an actvist in the 60s but it's hard to participate now.Thank you for still fighting.",,,,1.23907E+18,https://twitter.com/RMadkin/status/1239073510808383488
3/15/2020 5:52,richardspiegel_,g0ldXxheaux,0,0,1,"So what you’re saying is we could be bipolar along with other things, my therapist wants to diagnose me with that and tbh I think I’m good with the treatment I’m on rn",,,,1.23907E+18,https://twitter.com/richardspiegel_/status/1239066858306715648
3/15/2020 5:44,haircutfw,,0,0,0,Just finished “Bipolar Rock N Roller” and I...I dont even know. It’s like I just watched me. Word for word I’ve said some of the same things. I can’t stop crying tears of appreciation and solidarity. @mauroranallo...I hope I can meet you someday. Thank you for being so brave.,,@mauroranallo,,1.23906E+18,https://twitter.com/haircutfw/status/1239064831845638144
3/15/2020 5:30,COOLBRESE,,2,0,0,"I suffer from P.T.S.D., manic depressive disorder, bipolar, and a couple of other things also , abandonment is another issue that I have very seriously !!! Meds don’t help to cope either, and being single doesn’t help my situation either !!!!",,,,1.23906E+18,https://twitter.com/COOLBRESE/status/1239061379224649729
3/15/2020 4:10,CantGuardJeudy,Bipolar_B,0,0,1,There’s some churches here that do that every week even before this stuff was happening lmaooo it’s crazy,,,,1.23904E+18,https://twitter.com/CantGuardJeudy/status/1239041188369518592
3/15/2020 4:02,kunupapii,Bipolar_B,1,0,7,Bro have you seen those titties?,,,,1.23904E+18,https://twitter.com/kunupapii/status/1239039134741585921
3/15/2020 3:19,Rocwynn_,devstlaurent,0,0,0,I loved this when it first aired,,,,1.23903E+18,https://twitter.com/Rocwynn_/status/1239028494027423751
3/15/2020 3:15,ksowav,_aiyannasimone,0,0,0,You bipolar,,,,1.23903E+18,https://twitter.com/ksowav/status/1239027489432797184
3/15/2020 2:52,Rocwynn_,Bipolar_B,0,0,2,Sounds about right lol,,,,1.23902E+18,https://twitter.com/Rocwynn_/status/1239021508346904577
3/15/2020 2:23,algonzalezlu393,,0,1,4,Bipolar disorder is a brain disorder that causes individuals to experience extreme shifts in thought processes and behaviors. pic.twitter.com/9I6S70AlJV,,,,1.23901E+18,https://twitter.com/algonzalezlu393/status/1239014254809722881
3/15/2020 2:11,DJ_Ajaxx,Bipolar_B,0,0,1,pic.twitter.com/6t1Z4gudq3,,,,1.23901E+18,https://twitter.com/DJ_Ajaxx/status/1239011200760836096
3/15/2020 1:51,Tall_ass_tree,,0,0,1,Bipolar weather,,,,1.23901E+18,https://twitter.com/Tall_ass_tree/status/1239006316066111489
3/15/2020 0:34,Rocwynn_,Bipolar_B,1,0,0,You might have gained a bit of hate from me bro lok,,,,1.23899E+18,https://twitter.com/Rocwynn_/status/1238986896258347014
3/15/2020 0:20,_jazmiinaa,edwcasttro,0,0,0,Literally how bipolar I am https://twitter.com/edwcasttro/status/1238502941620875265 …,,,,1.23898E+18,https://twitter.com/_jazmiinaa/status/1238983448003350529
3/15/2020 0:14,Rocwynn_,Bipolar_B,1,0,1,They got that from a real guy?? Crazy!!,,,,1.23898E+18,https://twitter.com/Rocwynn_/status/1238981907775356928
